time,qw,qx,qy,qz
2.7299999999999858,0.02091203033738674,-0.739797433629658,-0.6664268166543491,-0.09020943534958359
2.7399999999999856,0.016291156573732708,-0.7388295565127979,-0.66859372593414,-0.08275212554428374
2.7499999999999853,0.014440475694656021,-0.7357457496203383,-0.6729972990185605,-0.07446005701744203
2.759999999999985,0.01310356753777052,-0.7329593881287719,-0.6769535808294964,-0.06582310592642934
2.769999999999985,0.013536913310383373,-0.730548433741242,-0.6799928918500375,-0.06103609562929678
2.7799999999999847,0.01252521324494223,-0.7269808558494103,-0.6845801801272063,-0.051883824441048144
2.7899999999999845,0.010057904937287313,-0.7230375836595337,-0.6895309640187903,-0.04077426668099836
2.7999999999999843,0.007345989182253506,-0.7212560382423533,-0.6918358422970751,-0.033150129034079524
2.809999999999984,0.009301545877246683,-0.7211785459259272,-0.6920952532596797,-0.028620736466391267
2.819999999999984,0.01079704174128848,-0.7196018793418288,-0.69384807958724,-0.025127705634296463
2.8299999999999836,0.013552185579221165,-0.7173977519923248,-0.6962172147397137,-0.020937850951346013
2.8399999999999834,0.015063490496171351,-0.7152301247630183,-0.698562711585011,-0.015135979272770193
2.849999999999983,0.01626731593463988,-0.712823935814355,-0.701085946282767,-0.0097932061763315
2.859999999999983,0.017030126827589406,-0.7099415927881298,-0.7040387537844854,-0.004726814918956044
2.869999999999983,0.017654166274572503,-0.7064891754126513,-0.7075034711844023,0.0004622768902916288
2.8799999999999826,0.017927006951439207,-0.7030973212517272,-0.7108501907375695,0.004978513710898281
2.8899999999999824,0.01858059446362048,-0.7000191003210358,-0.7138326354265092,0.008425514533290709
2.899999999999982,0.01938148911004652,-0.6973664617124395,-0.7163817698567843,0.010076496187223755
2.909999999999982,0.03267484706334197,-0.7421863615996189,-0.6512552960682433,-0.15478468389337494
2.9199999999999817,0.03418578986267336,-0.738607516628304,-0.6553679126434346,-0.15421792123168573
2.9299999999999815,0.03338392274762313,-0.7344287788543854,-0.6603517744348755,-0.1530863040678315
2.9399999999999813,0.0304539221173417,-0.7305647200255785,-0.6653424785721265,-0.15055608486248068
2.949999999999981,0.027522251851043955,-0.7266606079923239,-0.6702967053137527,-0.14801761142108136
2.959999999999981,0.024663626343969305,-0.7228970920621565,-0.6750939840078929,-0.1451193046427456
